1995-11-21 00:00:00,15.33
1995-11-22 00:00:00,15.33
1995-11-23 00:00:00,15.33
1995-11-24 00:00:00,15.33
1995-11-27 00:00:00,15.33
1995-11-28 00:00:00,15.33
1995-11-29 00:00:00,15.33
1995-11-30 00:00:00,15.33
1995-12-01 00:00:00,15.33
1995-12-04 00:00:00,15.33
1995-12-05 00:00:00,15.33
1995-12-06 00:00:00,15.33
1995-12-07 00:00:00,15.33
1995-12-08 00:00:00,15.33
1995-12-11 00:00:00,15.33
1995-12-12 00:00:00,15.33
1995-12-13 00:00:00,15.33
1995-12-14 00:00:00,15.33
1995-12-15 00:00:00,15.33
1995-12-18 00:00:00,15.33
1995-12-19 00:00:00,15.33
1995-12-20 00:00:00,15.33
1995-12-21 00:00:00,15.33
1995-12-22 00:00:00,15.33
1995-12-25 00:00:00,15.33
1995-12-26 00:00:00,15.33
1995-12-27 00:00:00,15.33
1995-12-28 00:00:00,15.33
1995-12-29 00:00:00,15.33
1996-01-01 00:00:00,15.33
1996-01-02 00:00:00,15.33
1996-01-03 00:00:00,15.33
1996-01-04 00:00:00,15.33
1996-01-05 00:00:00,15.33
1996-01-08 00:00:00,15.33
1996-01-09 00:00:00,15.33
1996-01-10 00:00:00,15.33
1996-01-11 00:00:00,15.33
1996-01-12 00:00:00,15.33
1996-01-15 00:00:00,15.33
1996-01-16 00:00:00,15.33
1996-01-17 00:00:00,15.33
1996-01-18 00:00:00,15.33
1996-01-19 00:00:00,15.33
1996-01-22 00:00:00,15.33
1996-01-23 00:00:00,15.33
1996-01-24 00:00:00,15.33
1996-01-25 00:00:00,15.33
1996-01-26 00:00:00,15.33
1996-01-29 00:00:00,15.33
1996-01-30 00:00:00,15.33
1996-01-31 00:00:00,15.33
1996-02-01 00:00:00,15.33
1996-02-02 00:00:00,15.33
1996-02-05 00:00:00,15.33
1996-02-06 00:00:00,15.33
1996-02-07 00:00:00,15.33
1996-02-08 00:00:00,15.33
1996-02-09 00:00:00,15.33
1996-02-12 00:00:00,15.33
1996-02-13 00:00:00,15.33
1996-02-14 00:00:00,15.33
1996-02-15 00:00:00,15.33
1996-02-16 00:00:00,15.33
1996-02-19 00:00:00,15.33
1996-02-20 00:00:00,15.33
1996-02-21 00:00:00,15.33
1996-02-22 00:00:00,15.33
1996-02-23 00:00:00,15.33
1996-02-26 00:00:00,15.33
1996-02-27 00:00:00,15.33
1996-02-28 00:00:00,15.33
1996-02-29 00:00:00,15.33
1996-03-01 00:00:00,15.33
1996-03-04 00:00:00,15.33
1996-03-05 00:00:00,15.33
1996-03-06 00:00:00,15.33
1996-03-07 00:00:00,15.33
1996-03-08 00:00:00,15.33
1996-03-11 00:00:00,15.33
1996-03-12 00:00:00,15.33
1996-03-13 00:00:00,15.33
1996-03-14 00:00:00,15.33
1996-03-15 00:00:00,15.33
1996-03-18 00:00:00,15.13
1996-03-19 00:00:00,14.964
1996-03-20 00:00:00,14.8
1996-03-21 00:00:00,14.66
1996-03-22 00:00:00,14.534
1996-03-25 00:00:00,14.441
1996-03-26 00:00:00,14.344
1996-03-27 00:00:00,14.269
1996-03-28 00:00:00,14.202
1996-03-29 00:00:00,14.142
1996-04-01 00:00:00,14.088
1996-04-02 00:00:00,14.066
1996-04-03 00:00:00,14.053
1996-04-04 00:00:00,14.048
1996-04-05 00:00:00,14.083
1996-04-08 00:00:00,14.115
1996-04-09 00:00:00,14.116
1996-04-10 00:00:00,14.118
1996-04-11 00:00:00,14.119
1996-04-12 00:00:00,14.127
1996-04-15 00:00:00,14.141
1996-04-16 00:00:00,14.147
1996-04-17 00:00:00,14.165
1996-04-18 00:00:00,14.222
1996-04-19 00:00:00,14.293
1996-04-22 00:00:00,14.357
1996-04-23 00:00:00,14.434
1996-04-24 00:00:00,14.564
1996-04-25 00:00:00,14.641
1996-04-26 00:00:00,14.71
1996-04-29 00:00:00,14.772
1996-04-30 00:00:00,14.828
1996-05-01 00:00:00,14.878
1996-05-02 00:00:00,14.923
1996-05-03 00:00:00,14.924
1996-05-06 00:00:00,14.932
1996-05-07 00:00:00,14.931
1996-05-08 00:00:00,14.945
1996-05-09 00:00:00,14.944
1996-05-10 00:00:00,14.942
1996-05-13 00:00:00,14.928
1996-05-14 00:00:00,14.915
1996-05-15 00:00:00,14.917
1996-05-16 00:00:00,14.918
1996-05-17 00:00:00,14.92
1996-05-20 00:00:00,14.908
1996-05-21 00:00:00,14.897
1996-05-22 00:00:00,14.874
1996-05-23 00:00:00,14.826
1996-05-24 00:00:00,14.744
1996-05-27 00:00:00,14.656
1996-05-28 00:00:00,14.578
1996-05-29 00:00:00,14.507
1996-05-30 00:00:00,14.429
1996-05-31 00:00:00,14.359
1996-06-03 00:00:00,14.317
1996-06-04 00:00:00,14.285
1996-06-05 00:00:00,14.237
1996-06-06 00:00:00,14.173
1996-06-07 00:00:00,14.116
1996-06-10 00:00:00,14.064
1996-06-11 00:00:00,14.028
1996-06-12 00:00:00,14.005
1996-06-13 00:00:00,14.071
1996-06-14 00:00:00,14.114
1996-06-17 00:00:00,14.175
1996-06-18 00:00:00,14.231
1996-06-19 00:00:00,14.281
1996-06-20 00:00:00,14.22
1996-06-21 00:00:00,14.175
1996-06-24 00:00:00,14.12
1996-06-25 00:00:00,14.068
1996-06-26 00:00:00,13.994
1996-06-27 00:00:00,13.928
1996-06-28 00:00:00,13.868
1996-07-01 00:00:00,13.794
1996-07-02 00:00:00,13.728
1996-07-03 00:00:00,13.662
1996-07-04 00:00:00,13.595
1996-07-05 00:00:00,13.503
1996-07-08 00:00:00,13.42
1996-07-09 00:00:00,13.288
1996-07-10 00:00:00,13.175
1996-07-11 00:00:00,13.125
1996-07-12 00:00:00,13.136
1996-07-15 00:00:00,13.222
1996-07-16 00:00:00,13.32
1996-07-17 00:00:00,13.382
1996-07-18 00:00:00,13.436
1996-07-19 00:00:00,13.513
1996-07-22 00:00:00,13.568
1996-07-23 00:00:00,13.615
1996-07-24 00:00:00,13.654
1996-07-25 00:00:00,13.732
1996-07-26 00:00:00,13.826
1996-07-29 00:00:00,13.91
1996-07-30 00:00:00,13.986
1996-07-31 00:00:00,14.054
1996-08-01 00:00:00,14.165
1996-08-02 00:00:00,14.196
1996-08-05 00:00:00,14.223
1996-08-06 00:00:00,14.248
1996-08-07 00:00:00,14.24
1996-08-08 00:00:00,14.263
1996-08-09 00:00:00,14.256
1996-08-12 00:00:00,14.258
1996-08-13 00:00:00,14.259
1996-08-14 00:00:00,14.26
1996-08-15 00:00:00,14.261
1996-08-16 00:00:00,14.302
1996-08-19 00:00:00,14.339
1996-08-20 00:00:00,14.258
1996-08-21 00:00:00,14.185
1996-08-22 00:00:00,14.12
1996-08-23 00:00:00,14.095
1996-08-26 00:00:00,14.072
1996-08-27 00:00:00,14.088
1996-08-28 00:00:00,14.107
1996-08-29 00:00:00,14.112
1996-08-30 00:00:00,14.121
1996-09-02 00:00:00,14.116
1996-09-03 00:00:00,14.137
1996-09-04 00:00:00,14.16
1996-09-05 00:00:00,14.184
1996-09-06 00:00:00,14.216
1996-09-09 00:00:00,14.227
1996-09-10 00:00:00,14.247
1996-09-11 00:00:00,14.256
1996-09-12 00:00:00,14.263
1996-09-13 00:00:00,14.27
1996-09-16 00:00:00,14.276
1996-09-17 00:00:00,14.281
1996-09-18 00:00:00,14.286
1996-09-19 00:00:00,14.298
1996-09-20 00:00:00,14.291
1996-09-23 00:00:00,14.305
1996-09-24 00:00:00,14.318
1996-09-25 00:00:00,14.332
1996-09-26 00:00:00,14.339
1996-09-27 00:00:00,14.355
1996-09-30 00:00:00,14.383
1996-10-01 00:00:00,14.412
1996-10-02 00:00:00,14.438
1996-10-03 00:00:00,14.464
1996-10-04 00:00:00,14.491
1996-10-07 00:00:00,14.514
1996-10-08 00:00:00,14.493
1996-10-09 00:00:00,14.47
1996-10-10 00:00:00,14.473
1996-10-11 00:00:00,14.493
1996-10-14 00:00:00,14.511
1996-10-15 00:00:00,14.536
